f1a741ff-1587-5b68-9b6a-00ff2e8fa356,코코이찌방야 강남점,-1
fc9d29f4-c490-5b8e-ae35-3de5a8c1a774,낙원테산도 강남본점,-1
215216b8-de45-5821-8372-070fff13b2be,쿠차라 삼성서초사옥점,-1
2ed0d4db-dcef-5efa-aed5-c60f31266667,육랩,-1
b4c69123-f161-5f99-bf28-df2491f4fddb,오리지널시카고피자 강남점,-1
bcd990a1-d5f0-5389-b6a8-bde3ce4aab63,타르타르 강남역점,-1
8424cf66-aa02-555e-a0fb-f5e7422f8dff,도치피자 강남점,-1
d91f77d2-5f6c-5fc1-8bd4-1ea688c1e0eb,육품,-1
4ef372d9-5605-53d2-8fc2-61257f69d370,디스팅트 역삼점,-1
e3f8f362-01a0-5919-bebc-c707ca5e1ef8,강남 곱,-1
68b2e75d-fa68-53f8-b03b-98ba90b38123,푸주옥,-1
6ab259c3-7c0e-5dd7-9a0a-f3b2ce991376,행하령수제비 강남역직영점,-1
3e9d897a-bd77-52a2-a1de-e9b8b5cc6f50,어글리,-1
a85693d8-5cc0-51ac-b804-9307f3997c6a,구구당,-1
31806d31-43da-5ce3-b9bf-cff4eceb1086,빌리엔젤 강남역5호점,-1
f615fda9-bf8d-5db4-876f-cf83bb19b93c,마초쉐프 강남본점,-1
ef33cd65-3fa0-56f6-af8a-6a565b39c848,노랑저고리,-1
0c87ffd8-7ca6-5afb-a108-bcd0fba236a8,이썸,-1
b512b166-20cb-54db-bb06-c493ba54f183,더플라잉팬레드,-1
37ffad4a-fd08-5aa6-83f9-e6f18e0a4773,단골손님 강남1호점,-1
d8ea300b-16ad-5217-b3d1-0e19144e4b71,곰탱이호프포차,-1
feadcdc0-1561-542f-8c25-0ea59cba309d,비어테라스,-1
0afd02ed-5244-5fe3-bde8-808f35f4ba3d,김봉남포장마차 강남역점,-1
cde41710-87ee-501f-a6bd-589b2177ea99,빅토리어스,-1
5c4b1c64-0fee-5692-ba69-356e004e8d44,주궁,-1
7f1df8bc-3a6f-5342-88a0-a7e1cc2c9585,하레,-1
98fd8993-49ec-57e3-a055-3ef51301235c,끼호프 강남점,-1
6a5ceab4-5975-5462-8934-c7bdd0529300,비어팩토리,-1
ab5e165b-bba4-55a2-a766-900abb56b51f,꾼노리 강남역점,-1
096fb864-cfd1-5510-b96e-9d3cf87e5630,홍대주막,-1
6d7c5e4b-fd72-5afa-a8aa-4cdf91725435,삼거리포차 강남점,-1
36dd6472-2f9a-5765-9343-45e042058f03,아사칸 본사,-1
126295b3-7cde-5215-8ace-684d045e2181,에이치,-1
f4b89d6a-bd06-56af-b2b5-8179fe45d09e,싼술의 전당,-1
290046c9-e179-5ac6-8ab2-c15a61ccea7f,쟌비어,-1
1ed4f169-17e4-5101-8ce3-2ebc48169d11,세브니카,-1
69fd9ab7-6a32-5d92-bcd5-dd283ac59da4,김칠삼강남포차,-1
4128d4a7-a0d1-54ec-a6e5-27102b52c1ed,월드오브비어,-1
8b2fee05-8e7c-5bac-9505-cb594ec15815,주방,-1
b0c8c380-86c2-5fe5-a221-8db01ff77d81,더 간사이,-1
24b6ec35-7bec-52a3-9dd0-6d1c6d6013f8,더위스키바이로이,-1
899fa2b9-1d48-5a3a-a452-7b381d625062,크리드705 강남점,-1
46e18a4c-2deb-568b-862a-ae94ff481020,바코드플러스,-1
58700331-8ed3-5afb-ba61-fa0c45824ce8,우드스탁,-1
025e1361-9117-5754-bce8-26cb7a206410,부두바,-1
31080b50-b57e-581f-9d5c-9c9a90539894,그라츠,-1
a2394eeb-470e-5ac4-bd79-57a308d28718,강남아지트,-1
0bdc1188-be06-5e2d-8d6c-483cec14266a,잠수부네 해산물실내포차 교대역점,-1
24e3209e-123d-5afe-971f-19762fd7df39,탐라포차 강남역점,-1
fcc1e829-8392-588e-acf2-5838b4e6cec0,엠투테라스,-1
553ee7bd-06b6-5167-9ae7-d15c5cfe37b5,이태원천상 강남역점,-1
1bb3f6a7-72e9-5977-9407-aa1e43a20d46,대동집 강남역점,-1
011c33f4-1caa-5c5d-823b-615d940a871b,비어터치,-1
faa546f2-b4f9-59eb-8fdb-e8abc32a0c3d,THE BAR,-1
16becf26-292e-59f4-a151-950c853238af,이자카야나무 4호점,-1
b3eddfbf-f46d-5816-91f2-a922e8d79470,링코노래타운 강남점,-1
a5926cba-84db-5eb5-bd5d-ea3653817c0b,쿼터백,-1
3e0952fa-ed4b-563e-8159-197ed699b076,맹꽁이노래타운,-1
f3dabdad-9309-522f-b8f1-7e2ce225bdbc,강남프라자,-1
37bdd899-7037-52bf-9ab5-6af9928994f7,응야끼도리 강남역점,-1
cbf7ea89-a0bf-538e-b5b5-85053dcb972b,베토벤라이브,-1
1f43251e-69d3-58dc-812e-db2e936f3997,텀블러비어 역삼직영점,-1
0d2d3c5f-d702-5b09-922b-9219fbad8da6,WHISKY BARREL,-1
e5c3a9be-46f1-578f-8e6e-e6510b7b505f,라메종뒤땅,-1
625c2cc7-f8ce-523d-806d-fc1738d42d91,포차심술,-1
77b7288f-0ad4-5272-9748-d3f83939d9b0,디깅,-1
301d93fe-2d10-59fe-945d-398c70899c48,그레이트후카바 강남,-1
bbd45df5-a280-5da8-9d91-5ce90f0e4446,봉구비어 강남역2호점,-1
e235f2f7-2906-5cea-b6d2-42beb7fec386,꼬꼬치킨포차,-1
e3dee0c1-2b0c-597e-ab93-448f191b60db,LP바 제플린,-1
196fa2f6-2b20-52fb-90c9-005a55214c54,오늘와인한잔 강남점,-1
3f28ee45-bdde-5af7-a138-051db43145da,회장님댁 강남역지오다노점,-1
